t 	I 	u 	w 	Ce
0.8939 	0.547031 	200 	104.483 	1.04483
0.894 	0.547031 	200 	104.483 	1.04483
0.8941 	0.547031 	200 	104.483 	1.04483
0.8942 	0.547031 	200 	104.483 	1.04483
0.8943 	0.547031 	200 	104.483 	1.04483
0.8944 	0.547031 	200 	104.483 	1.04483
0.8945 	0.547031 	200 	104.483 	1.04483
0.8946 	0.547031 	200 	104.483 	1.04483
0.8947 	0.547031 	200 	104.483 	1.04483
0.8948 	0.547031 	200 	104.483 	1.04483
0.8949 	0.547031 	200 	104.483 	1.04483
0.895 	0.547031 	200 	104.483 	1.04483
0.8951 	0.547031 	200 	104.483 	1.04483
0.8952 	0.547031 	200 	104.483 	1.04483
0.8953 	0.547031 	200 	104.483 	1.04483
0.8954 	0.547031 	200 	104.483 	1.04483
0.8955 	0.547031 	200 	104.483 	1.04483
0.8956 	0.547031 	200 	104.483 	1.04483
0.8957 	0.547031 	200 	104.483 	1.04483
0.8958 	0.547031 	200 	104.483 	1.04483
0.8959 	0.547031 	200 	104.483 	1.04483
0.896 	0.547031 	200 	104.483 	1.04483
0.8961 	0.547031 	200 	104.483 	1.04483
0.8962 	0.547031 	200 	104.483 	1.04483
0.8963 	0.547031 	200 	104.483 	1.04483
0.8964 	0.547031 	200 	104.483 	1.04483
0.8965 	0.547031 	200 	104.483 	1.04483
0.8966 	0.547031 	200 	104.483 	1.04483
0.8967 	0.547031 	200 	104.483 	1.04483
0.8968 	0.547031 	200 	104.483 	1.04483
0.8969 	0.547031 	200 	104.483 	1.04483
0.897 	0.547031 	200 	104.483 	1.04483
0.8971 	0.547031 	200 	104.483 	1.04483
0.8972 	0.547031 	200 	104.483 	1.04483
0.8973 	0.547031 	200 	104.483 	1.04483
0.8974 	0.547031 	200 	104.483 	1.04483
0.8975 	0.547031 	200 	104.483 	1.04483
0.8976 	0.547031 	200 	104.483 	1.04483
0.8977 	0.547031 	200 	104.483 	1.04483
0.8978 	0.547031 	200 	104.483 	1.04483
0.8979 	0.547031 	200 	104.483 	1.04483
0.898 	0.547031 	200 	104.483 	1.04483
0.8981 	0.547031 	200 	104.483 	1.04483
0.8982 	0.547031 	200 	104.483 	1.04483
0.8983 	0.547031 	200 	104.483 	1.04483
0.8984 	0.547031 	200 	104.483 	1.04483
0.8985 	0.547031 	200 	104.483 	1.04483
0.8986 	0.547031 	200 	104.483 	1.04483
0.8987 	0.547031 	200 	104.483 	1.04483
0.8988 	0.547031 	200 	104.483 	1.04483
0.8989 	0.547031 	200 	104.483 	1.04483
0.899 	0.547031 	200 	104.483 	1.04483
0.8991 	0.547031 	200 	104.483 	1.04483
0.8992 	0.547031 	200 	104.483 	1.04483
0.8993 	0.547031 	200 	104.483 	1.04483
0.8994 	0.547031 	200 	104.483 	1.04483
0.8995 	0.547031 	200 	104.483 	1.04483
0.8996 	0.547031 	200 	104.483 	1.04483
0.8997 	0.547031 	200 	104.483 	1.04483
0.8998 	0.547031 	200 	104.483 	1.04483
0.8999 	0.547031 	200 	104.483 	1.04483
0.9 	0.547031 	200 	104.483 	1.04483
0.9001 	0.547031 	200 	104.483 	1.04483
0.9002 	0.547031 	200 	104.483 	1.04483
0.9003 	0.547031 	200 	104.483 	1.04483
0.9004 	0.547031 	200 	104.483 	1.04483
0.9005 	0.547031 	200 	104.483 	1.04483
0.9006 	0.547031 	200 	104.483 	1.04483
0.9007 	0.547031 	200 	104.483 	1.04483
0.9008 	0.547031 	200 	104.483 	1.04483
0.9009 	0.547031 	200 	104.483 	1.04483
0.901 	0.547031 	200 	104.483 	1.04483
0.9011 	0.547031 	200 	104.483 	1.04483
0.9012 	0.547031 	200 	104.483 	1.04483
0.9013 	0.547031 	200 	104.483 	1.04483
0.9014 	0.547031 	200 	104.483 	1.04483
0.9015 	0.547031 	200 	104.483 	1.04483
0.9016 	0.547031 	200 	104.483 	1.04483
0.9017 	0.547031 	200 	104.483 	1.04483
0.9018 	0.547031 	200 	104.483 	1.04483
0.9019 	0.547031 	200 	104.483 	1.04483
0.902 	0.547031 	200 	104.483 	1.04483
0.9021 	0.547031 	200 	104.483 	1.04483
0.9022 	0.547031 	200 	104.483 	1.04483
0.9023 	0.547031 	200 	104.483 	1.04483
0.9024 	0.547031 	200 	104.483 	1.04483
0.9025 	0.547031 	200 	104.483 	1.04483
0.9026 	0.547031 	200 	104.483 	1.04483
0.9027 	0.547031 	200 	104.483 	1.04483
0.9028 	0.547031 	200 	104.483 	1.04483
0.9029 	0.547031 	200 	104.483 	1.04483
0.903 	0.547031 	200 	104.483 	1.04483
0.9031 	0.547031 	200 	104.483 	1.04483
0.9032 	0.547031 	200 	104.483 	1.04483
0.9033 	0.547031 	200 	104.483 	1.04483
0.9034 	0.547031 	200 	104.483 	1.04483
0.9035 	0.547031 	200 	104.483 	1.04483
0.9036 	0.547031 	200 	104.483 	1.04483
0.9037 	0.547031 	200 	104.483 	1.04483
0.9038 	0.547031 	200 	104.483 	1.04483
0.9039 	0.547031 	200 	104.483 	1.04483
0.904 	0.547031 	200 	104.483 	1.04483
0.9041 	0.547031 	200 	104.483 	1.04483
0.9042 	0.547031 	200 	104.483 	1.04483
0.9043 	0.547031 	200 	104.483 	1.04483
0.9044 	0.547031 	200 	104.483 	1.04483
0.9045 	0.547031 	200 	104.483 	1.04483
0.9046 	0.547031 	200 	104.483 	1.04483
0.9047 	0.547031 	200 	104.483 	1.04483
0.9048 	0.547031 	200 	104.483 	1.04483
0.9049 	0.547031 	200 	104.483 	1.04483
0.905 	0.547031 	200 	104.483 	1.04483
0.9051 	0.547031 	200 	104.483 	1.04483
0.9052 	0.547031 	200 	104.483 	1.04483
0.9053 	0.547031 	200 	104.483 	1.04483
0.9054 	0.547031 	200 	104.483 	1.04483
0.9055 	0.547031 	200 	104.483 	1.04483
0.9056 	0.547031 	200 	104.483 	1.04483
0.9057 	0.547031 	200 	104.483 	1.04483
0.9058 	0.547031 	200 	104.483 	1.04483
0.9059 	0.547031 	200 	104.483 	1.04483
0.906 	0.547031 	200 	104.483 	1.04483
0.9061 	0.547031 	200 	104.483 	1.04483
0.9062 	0.547031 	200 	104.483 	1.04483
0.9063 	0.547031 	200 	104.483 	1.04483
0.9064 	0.547031 	200 	104.483 	1.04483
0.9065 	0.547031 	200 	104.483 	1.04483
0.9066 	0.547031 	200 	104.483 	1.04483
0.9067 	0.547031 	200 	104.483 	1.04483
0.9068 	0.547031 	200 	104.483 	1.04483
0.9069 	0.547031 	200 	104.483 	1.04483
0.907 	0.547031 	200 	104.483 	1.04483
0.9071 	0.547031 	200 	104.483 	1.04483
0.9072 	0.547031 	200 	104.483 	1.04483
0.9073 	0.547031 	200 	104.483 	1.04483
0.9074 	0.547031 	200 	104.483 	1.04483
0.9075 	0.547031 	200 	104.483 	1.04483
0.9076 	0.547031 	200 	104.483 	1.04483
0.9077 	0.547031 	200 	104.483 	1.04483
0.9078 	0.547031 	200 	104.483 	1.04483
0.9079 	0.547031 	200 	104.483 	1.04483
0.908 	0.547031 	200 	104.483 	1.04483
0.9081 	0.547031 	200 	104.483 	1.04483
0.9082 	0.547031 	200 	104.483 	1.04483
0.9083 	0.547031 	200 	104.483 	1.04483
0.9084 	0.547031 	200 	104.483 	1.04483
0.9085 	0.547031 	200 	104.483 	1.04483
0.9086 	0.547031 	200 	104.483 	1.04483
0.9087 	0.547031 	200 	104.483 	1.04483
0.9088 	0.547031 	200 	104.483 	1.04483
0.9089 	0.547031 	200 	104.483 	1.04483
0.909 	0.547031 	200 	104.483 	1.04483
0.9091 	0.547031 	200 	104.483 	1.04483
0.9092 	0.547031 	200 	104.483 	1.04483
0.9093 	0.547031 	200 	104.483 	1.04483
0.9094 	0.547031 	200 	104.483 	1.04483
0.9095 	0.547031 	200 	104.483 	1.04483
0.9096 	0.547031 	200 	104.483 	1.04483
0.9097 	0.547031 	200 	104.483 	1.04483
0.9098 	0.547031 	200 	104.483 	1.04483
0.9099 	0.547031 	200 	104.483 	1.04483
0.91 	0.547031 	200 	104.483 	1.04483
0.9101 	0.547031 	200 	104.483 	1.04483
0.9102 	0.547031 	200 	104.483 	1.04483
0.9103 	0.547031 	200 	104.483 	1.04483
0.9104 	0.547031 	200 	104.483 	1.04483
0.9105 	0.547031 	200 	104.483 	1.04483
0.9106 	0.547031 	200 	104.483 	1.04483
0.9107 	0.547031 	200 	104.483 	1.04483
0.9108 	0.547031 	200 	104.483 	1.04483
0.9109 	0.547031 	200 	104.483 	1.04483
0.911 	0.547031 	200 	104.483 	1.04483
0.9111 	0.547031 	200 	104.483 	1.04483
0.9112 	0.547031 	200 	104.483 	1.04483
0.9113 	0.547031 	200 	104.483 	1.04483
0.9114 	0.547031 	200 	104.483 	1.04483
0.9115 	0.547031 	200 	104.483 	1.04483
0.9116 	0.547031 	200 	104.483 	1.04483
0.9117 	0.547031 	200 	104.483 	1.04483
0.9118 	0.547031 	200 	104.483 	1.04483
0.9119 	0.547031 	200 	104.483 	1.04483
0.912 	0.547031 	200 	104.483 	1.04483
0.9121 	0.547031 	200 	104.483 	1.04483
0.9122 	0.547031 	200 	104.483 	1.04483
0.9123 	0.547031 	200 	104.483 	1.04483
0.9124 	0.547031 	200 	104.483 	1.04483
0.9125 	0.547031 	200 	104.483 	1.04483
0.9126 	0.547031 	200 	104.483 	1.04483
0.9127 	0.547031 	200 	104.483 	1.04483
0.9128 	0.547031 	200 	104.483 	1.04483
0.9129 	0.547031 	200 	104.483 	1.04483
0.913 	0.547031 	200 	104.483 	1.04483
0.9131 	0.547031 	200 	104.483 	1.04483
0.9132 	0.547031 	200 	104.483 	1.04483
0.9133 	0.547031 	200 	104.483 	1.04483
0.9134 	0.547031 	200 	104.483 	1.04483
0.9135 	0.547031 	200 	104.483 	1.04483
0.9136 	0.547031 	200 	104.483 	1.04483
0.9137 	0.547031 	200 	104.483 	1.04483
0.9138 	0.547031 	200 	104.483 	1.04483
0.9139 	0.547031 	200 	104.483 	1.04483
0.914 	0.547031 	200 	104.483 	1.04483
0.9141 	0.547031 	200 	104.483 	1.04483
0.9142 	0.547031 	200 	104.483 	1.04483
0.9143 	0.547031 	200 	104.483 	1.04483
0.9144 	0.547031 	200 	104.483 	1.04483
0.9145 	0.547031 	200 	104.483 	1.04483
0.9146 	0.547031 	200 	104.483 	1.04483
0.9147 	0.547031 	200 	104.483 	1.04483
0.9148 	0.547031 	200 	104.483 	1.04483
0.9149 	0.547031 	200 	104.483 	1.04483
0.915 	0.547031 	200 	104.483 	1.04483
0.9151 	0.547031 	200 	104.483 	1.04483
0.9152 	0.547031 	200 	104.483 	1.04483
0.9153 	0.547031 	200 	104.483 	1.04483
0.9154 	0.547031 	200 	104.483 	1.04483
0.9155 	0.547031 	200 	104.483 	1.04483
0.9156 	0.547031 	200 	104.483 	1.04483
0.9157 	0.547031 	200 	104.483 	1.04483
0.9158 	0.547031 	200 	104.483 	1.04483
0.9159 	0.547031 	200 	104.483 	1.04483
0.916 	0.547031 	200 	104.483 	1.04483
0.9161 	0.547031 	200 	104.483 	1.04483
0.9162 	0.547031 	200 	104.483 	1.04483
0.9163 	0.547031 	200 	104.483 	1.04483
0.9164 	0.547031 	200 	104.483 	1.04483
0.9165 	0.547031 	200 	104.483 	1.04483
0.9166 	0.547031 	200 	104.483 	1.04483
0.9167 	0.547031 	200 	104.483 	1.04483
0.9168 	0.547031 	200 	104.483 	1.04483
0.9169 	0.547031 	200 	104.483 	1.04483
0.917 	0.547031 	200 	104.483 	1.04483
0.9171 	0.547031 	200 	104.483 	1.04483
0.9172 	0.547031 	200 	104.483 	1.04483
0.9173 	0.547031 	200 	104.483 	1.04483
0.9174 	0.547031 	200 	104.483 	1.04483
0.9175 	0.547031 	200 	104.483 	1.04483
0.9176 	0.547031 	200 	104.483 	1.04483
0.9177 	0.547031 	200 	104.483 	1.04483
0.9178 	0.547031 	200 	104.483 	1.04483
0.9179 	0.547031 	200 	104.483 	1.04483
0.918 	0.547031 	200 	104.483 	1.04483
0.9181 	0.547031 	200 	104.483 	1.04483
0.9182 	0.547031 	200 	104.483 	1.04483
0.9183 	0.547031 	200 	104.483 	1.04483
0.9184 	0.547031 	200 	104.483 	1.04483
0.9185 	0.547031 	200 	104.483 	1.04483
0.9186 	0.547031 	200 	104.483 	1.04483
0.9187 	0.547031 	200 	104.483 	1.04483
0.9188 	0.547031 	200 	104.483 	1.04483
0.9189 	0.547031 	200 	104.483 	1.04483
0.919 	0.547031 	200 	104.483 	1.04483
0.9191 	0.547031 	200 	104.483 	1.04483
0.9192 	0.547031 	200 	104.483 	1.04483
0.9193 	0.547031 	200 	104.483 	1.04483
0.9194 	0.547031 	200 	104.483 	1.04483
0.9195 	0.547031 	200 	104.483 	1.04483
0.9196 	0.547031 	200 	104.483 	1.04483
0.9197 	0.547031 	200 	104.483 	1.04483
0.9198 	0.547031 	200 	104.483 	1.04483
0.9199 	0.547031 	200 	104.483 	1.04483
0.92 	0.547031 	200 	104.483 	1.04483
0.9201 	0.547031 	200 	104.483 	1.04483
0.9202 	0.547031 	200 	104.483 	1.04483
0.9203 	0.547031 	200 	104.483 	1.04483
0.9204 	0.547031 	200 	104.483 	1.04483
0.9205 	0.547031 	200 	104.483 	1.04483
0.9206 	0.547031 	200 	104.483 	1.04483
0.9207 	0.547031 	200 	104.483 	1.04483
0.9208 	0.547031 	200 	104.483 	1.04483
0.9209 	0.547031 	200 	104.483 	1.04483
0.921 	0.547031 	200 	104.483 	1.04483
0.9211 	0.547031 	200 	104.483 	1.04483
0.9212 	0.547031 	200 	104.483 	1.04483
0.9213 	0.547031 	200 	104.483 	1.04483
0.9214 	0.547031 	200 	104.483 	1.04483
0.9215 	0.547031 	200 	104.483 	1.04483
0.9216 	0.547031 	200 	104.483 	1.04483
0.9217 	0.547031 	200 	104.483 	1.04483
0.9218 	0.547031 	200 	104.483 	1.04483
0.9219 	0.547031 	200 	104.483 	1.04483
0.922 	0.547031 	200 	104.483 	1.04483
0.9221 	0.547031 	200 	104.483 	1.04483
0.9222 	0.547031 	200 	104.483 	1.04483
0.9223 	0.547031 	200 	104.483 	1.04483
0.9224 	0.547031 	200 	104.483 	1.04483
0.9225 	0.547031 	200 	104.483 	1.04483
0.9226 	0.547031 	200 	104.483 	1.04483
0.9227 	0.547031 	200 	104.483 	1.04483
0.9228 	0.547031 	200 	104.483 	1.04483
0.9229 	0.547031 	200 	104.483 	1.04483
0.923 	0.547031 	200 	104.483 	1.04483
0.9231 	0.547031 	200 	104.483 	1.04483
0.9232 	0.547031 	200 	104.483 	1.04483
0.9233 	0.547031 	200 	104.483 	1.04483
0.9234 	0.547031 	200 	104.483 	1.04483
0.9235 	0.547031 	200 	104.483 	1.04483
0.9236 	0.547031 	200 	104.483 	1.04483
0.9237 	0.547031 	200 	104.483 	1.04483
0.9238 	0.547031 	200 	104.483 	1.04483
0.9239 	0.547031 	200 	104.483 	1.04483
0.924 	0.547031 	200 	104.483 	1.04483
0.9241 	0.547031 	200 	104.483 	1.04483
0.9242 	0.547031 	200 	104.483 	1.04483
0.9243 	0.547031 	200 	104.483 	1.04483
0.9244 	0.547031 	200 	104.483 	1.04483
0.9245 	0.547031 	200 	104.483 	1.04483
0.9246 	0.547031 	200 	104.483 	1.04483
0.9247 	0.547031 	200 	104.483 	1.04483
0.9248 	0.547031 	200 	104.483 	1.04483
0.9249 	0.547031 	200 	104.483 	1.04483
0.925 	0.547031 	200 	104.483 	1.04483
0.9251 	0.547031 	200 	104.483 	1.04483
0.9252 	0.547031 	200 	104.483 	1.04483
0.9253 	0.547031 	200 	104.483 	1.04483
0.9254 	0.547031 	200 	104.483 	1.04483
0.9255 	0.547031 	200 	104.483 	1.04483
0.9256 	0.547031 	200 	104.483 	1.04483
0.9257 	0.547031 	200 	104.483 	1.04483
0.9258 	0.547031 	200 	104.483 	1.04483
0.9259 	0.547031 	200 	104.483 	1.04483
0.926 	0.547031 	200 	104.483 	1.04483
0.9261 	0.547031 	200 	104.483 	1.04483
0.9262 	0.547031 	200 	104.483 	1.04483
0.9263 	0.547031 	200 	104.483 	1.04483
0.9264 	0.547031 	200 	104.483 	1.04483
0.9265 	0.547031 	200 	104.483 	1.04483
0.9266 	0.547031 	200 	104.483 	1.04483
0.9267 	0.547031 	200 	104.483 	1.04483
0.9268 	0.547031 	200 	104.483 	1.04483
0.9269 	0.547031 	200 	104.483 	1.04483
0.927 	0.547031 	200 	104.483 	1.04483
0.9271 	0.547031 	200 	104.483 	1.04483
0.9272 	0.547031 	200 	104.483 	1.04483
0.9273 	0.547031 	200 	104.483 	1.04483
0.9274 	0.547031 	200 	104.483 	1.04483
0.9275 	0.547031 	200 	104.483 	1.04483
0.9276 	0.547031 	200 	104.483 	1.04483
0.9277 	0.547031 	200 	104.483 	1.04483
0.9278 	0.547031 	200 	104.483 	1.04483
0.9279 	0.547031 	200 	104.483 	1.04483
0.928 	0.547031 	200 	104.483 	1.04483
0.9281 	0.547031 	200 	104.483 	1.04483
0.9282 	0.547031 	200 	104.483 	1.04483
0.9283 	0.547031 	200 	104.483 	1.04483
0.9284 	0.547031 	200 	104.483 	1.04483
0.9285 	0.547031 	200 	104.483 	1.04483
0.9286 	0.547031 	200 	104.483 	1.04483
0.9287 	0.547031 	200 	104.483 	1.04483
0.9288 	0.547031 	200 	104.483 	1.04483
0.9289 	0.547031 	200 	104.483 	1.04483
0.929 	0.547031 	200 	104.483 	1.04483
0.9291 	0.547031 	200 	104.483 	1.04483
0.9292 	0.547031 	200 	104.483 	1.04483
0.9293 	0.547031 	200 	104.483 	1.04483
0.9294 	0.547031 	200 	104.483 	1.04483
0.9295 	0.547031 	200 	104.483 	1.04483
0.9296 	0.547031 	200 	104.483 	1.04483
0.9297 	0.547031 	200 	104.483 	1.04483
0.9298 	0.547031 	200 	104.483 	1.04483
0.9299 	0.547031 	200 	104.483 	1.04483
0.93 	0.547031 	200 	104.483 	1.04483
0.9301 	0.547031 	200 	104.483 	1.04483
0.9302 	0.547031 	200 	104.483 	1.04483
0.9303 	0.547031 	200 	104.483 	1.04483
0.9304 	0.547031 	200 	104.483 	1.04483
0.9305 	0.547031 	200 	104.483 	1.04483
0.9306 	0.547031 	200 	104.483 	1.04483
0.9307 	0.547031 	200 	104.483 	1.04483
0.9308 	0.547031 	200 	104.483 	1.04483
0.9309 	0.547031 	200 	104.483 	1.04483
0.931 	0.547031 	200 	104.483 	1.04483
0.9311 	0.547031 	200 	104.483 	1.04483
0.9312 	0.547031 	200 	104.483 	1.04483
0.9313 	0.547031 	200 	104.483 	1.04483
0.9314 	0.547031 	200 	104.483 	1.04483
0.9315 	0.547031 	200 	104.483 	1.04483
0.9316 	0.547031 	200 	104.483 	1.04483
0.9317 	0.547031 	200 	104.483 	1.04483
0.9318 	0.547031 	200 	104.483 	1.04483
0.9319 	0.547031 	200 	104.483 	1.04483
0.932 	0.547031 	200 	104.483 	1.04483
0.9321 	0.547031 	200 	104.483 	1.04483
0.9322 	0.547031 	200 	104.483 	1.04483
0.9323 	0.547031 	200 	104.483 	1.04483
0.9324 	0.547031 	200 	104.483 	1.04483
0.9325 	0.547031 	200 	104.483 	1.04483
0.9326 	0.547031 	200 	104.483 	1.04483
0.9327 	0.547031 	200 	104.483 	1.04483
0.9328 	0.547031 	200 	104.483 	1.04483
0.9329 	0.547031 	200 	104.483 	1.04483
0.933 	0.547031 	200 	104.483 	1.04483
0.9331 	0.547031 	200 	104.483 	1.04483
0.9332 	0.547031 	200 	104.483 	1.04483
0.9333 	0.547031 	200 	104.483 	1.04483
0.9334 	0.547031 	200 	104.483 	1.04483
0.9335 	0.547031 	200 	104.483 	1.04483
0.9336 	0.547031 	200 	104.483 	1.04483
0.9337 	0.547031 	200 	104.483 	1.04483
0.9338 	0.547031 	200 	104.483 	1.04483
0.9339 	0.547031 	200 	104.483 	1.04483
0.934 	0.547031 	200 	104.483 	1.04483
0.9341 	0.547031 	200 	104.483 	1.04483
0.9342 	0.547031 	200 	104.483 	1.04483
0.9343 	0.547031 	200 	104.483 	1.04483
0.9344 	0.547031 	200 	104.483 	1.04483
0.9345 	0.547031 	200 	104.483 	1.04483
0.9346 	0.547031 	200 	104.483 	1.04483
0.9347 	0.547031 	200 	104.483 	1.04483
0.9348 	0.547031 	200 	104.483 	1.04483
0.9349 	0.547031 	200 	104.483 	1.04483
0.935 	0.547031 	200 	104.483 	1.04483
0.9351 	0.547031 	200 	104.483 	1.04483
0.9352 	0.547031 	200 	104.483 	1.04483
0.9353 	0.547031 	200 	104.483 	1.04483
0.9354 	0.547031 	200 	104.483 	1.04483
0.9355 	0.547031 	200 	104.483 	1.04483
0.9356 	0.547031 	200 	104.483 	1.04483
0.9357 	0.547031 	200 	104.483 	1.04483
0.9358 	0.547031 	200 	104.483 	1.04483
0.9359 	0.547031 	200 	104.483 	1.04483
0.936 	0.547031 	200 	104.483 	1.04483
0.9361 	0.547031 	200 	104.483 	1.04483
0.9362 	0.547031 	200 	104.483 	1.04483
0.9363 	0.547031 	200 	104.483 	1.04483
0.9364 	0.547031 	200 	104.483 	1.04483
0.9365 	0.547031 	200 	104.483 	1.04483
0.9366 	0.547031 	200 	104.483 	1.04483
0.9367 	0.547031 	200 	104.483 	1.04483
0.9368 	0.547031 	200 	104.483 	1.04483
0.9369 	0.547031 	200 	104.483 	1.04483
0.937 	0.547031 	200 	104.483 	1.04483
0.9371 	0.547031 	200 	104.483 	1.04483
0.9372 	0.547031 	200 	104.483 	1.04483
0.9373 	0.547031 	200 	104.483 	1.04483
0.9374 	0.547031 	200 	104.483 	1.04483
0.9375 	0.547031 	200 	104.483 	1.04483
0.9376 	0.547031 	200 	104.483 	1.04483
0.9377 	0.547031 	200 	104.483 	1.04483
0.9378 	0.547031 	200 	104.483 	1.04483
0.9379 	0.547031 	200 	104.483 	1.04483
0.938 	0.547031 	200 	104.483 	1.04483
0.9381 	0.547031 	200 	104.483 	1.04483
0.9382 	0.547031 	200 	104.483 	1.04483
0.9383 	0.547031 	200 	104.483 	1.04483
0.9384 	0.547031 	200 	104.483 	1.04483
0.9385 	0.547031 	200 	104.483 	1.04483
0.9386 	0.547031 	200 	104.483 	1.04483
0.9387 	0.547031 	200 	104.483 	1.04483
0.9388 	0.547031 	200 	104.483 	1.04483
0.9389 	0.547031 	200 	104.483 	1.04483
0.939 	0.547031 	200 	104.483 	1.04483
0.9391 	0.547031 	200 	104.483 	1.04483
0.9392 	0.547031 	200 	104.483 	1.04483
0.9393 	0.547031 	200 	104.483 	1.04483
0.9394 	0.547031 	200 	104.483 	1.04483
0.9395 	0.547031 	200 	104.483 	1.04483
0.9396 	0.547031 	200 	104.483 	1.04483
0.9397 	0.547031 	200 	104.483 	1.04483
0.9398 	0.547031 	200 	104.483 	1.04483
0.9399 	0.547031 	200 	104.483 	1.04483
0.94 	0.547031 	200 	104.483 	1.04483
0.9401 	0.547031 	200 	104.483 	1.04483
0.9402 	0.547031 	200 	104.483 	1.04483
0.9403 	0.547031 	200 	104.483 	1.04483
0.9404 	0.547031 	200 	104.483 	1.04483
0.9405 	0.547031 	200 	104.483 	1.04483
0.9406 	0.547031 	200 	104.483 	1.04483
0.9407 	0.547031 	200 	104.483 	1.04483
0.9408 	0.547031 	200 	104.483 	1.04483
0.9409 	0.547031 	200 	104.483 	1.04483
0.941 	0.547031 	200 	104.483 	1.04483
0.9411 	0.547031 	200 	104.483 	1.04483
0.9412 	0.547031 	200 	104.483 	1.04483
0.9413 	0.547031 	200 	104.483 	1.04483
0.9414 	0.547031 	200 	104.483 	1.04483
0.9415 	0.547031 	200 	104.483 	1.04483
0.9416 	0.547031 	200 	104.483 	1.04483
0.9417 	0.547031 	200 	104.483 	1.04483
0.9418 	0.547031 	200 	104.483 	1.04483
0.9419 	0.547031 	200 	104.483 	1.04483
0.942 	0.547031 	200 	104.483 	1.04483
0.9421 	0.547031 	200 	104.483 	1.04483
0.9422 	0.547031 	200 	104.483 	1.04483
0.9423 	0.547031 	200 	104.483 	1.04483
0.9424 	0.547031 	200 	104.483 	1.04483
0.9425 	0.547031 	200 	104.483 	1.04483
0.9426 	0.547031 	200 	104.483 	1.04483
0.9427 	0.547031 	200 	104.483 	1.04483
0.9428 	0.547031 	200 	104.483 	1.04483
0.9429 	0.547031 	200 	104.483 	1.04483
0.943 	0.547031 	200 	104.483 	1.04483
0.9431 	0.547031 	200 	104.483 	1.04483
0.9432 	0.547031 	200 	104.483 	1.04483
0.9433 	0.547031 	200 	104.483 	1.04483
0.9434 	0.547031 	200 	104.483 	1.04483
0.9435 	0.547031 	200 	104.483 	1.04483
0.9436 	0.547031 	200 	104.483 	1.04483
0.9437 	0.547031 	200 	104.483 	1.04483
0.9438 	0.547031 	200 	104.483 	1.04483
0.9439 	0.547031 	200 	104.483 	1.04483
0.944 	0.547031 	200 	104.483 	1.04483
0.9441 	0.547031 	200 	104.483 	1.04483
0.9442 	0.547031 	200 	104.483 	1.04483
0.9443 	0.547031 	200 	104.483 	1.04483
0.9444 	0.547031 	200 	104.483 	1.04483
0.9445 	0.547031 	200 	104.483 	1.04483
0.9446 	0.547031 	200 	104.483 	1.04483
0.9447 	0.547031 	200 	104.483 	1.04483
0.9448 	0.547031 	200 	104.483 	1.04483
0.9449 	0.547031 	200 	104.483 	1.04483
0.945 	0.547031 	200 	104.483 	1.04483
0.9451 	0.547031 	200 	104.483 	1.04483
0.9452 	0.547031 	200 	104.483 	1.04483
0.9453 	0.547031 	200 	104.483 	1.04483
0.9454 	0.547031 	200 	104.483 	1.04483
0.9455 	0.547031 	200 	104.483 	1.04483
0.9456 	0.547031 	200 	104.483 	1.04483
0.9457 	0.547031 	200 	104.483 	1.04483
0.9458 	0.547031 	200 	104.483 	1.04483
0.9459 	0.547031 	200 	104.483 	1.04483
0.946 	0.547031 	200 	104.483 	1.04483
0.9461 	0.547031 	200 	104.483 	1.04483
0.9462 	0.547031 	200 	104.483 	1.04483
0.9463 	0.547031 	200 	104.483 	1.04483
0.9464 	0.547031 	200 	104.483 	1.04483
0.9465 	0.547031 	200 	104.483 	1.04483
0.9466 	0.547031 	200 	104.483 	1.04483
0.9467 	0.547031 	200 	104.483 	1.04483
0.9468 	0.547031 	200 	104.483 	1.04483
0.9469 	0.547031 	200 	104.483 	1.04483
0.947 	0.547031 	200 	104.483 	1.04483
0.9471 	0.547031 	200 	104.483 	1.04483
0.9472 	0.547031 	200 	104.483 	1.04483
0.9473 	0.547031 	200 	104.483 	1.04483
0.9474 	0.547031 	200 	104.483 	1.04483
0.9475 	0.547031 	200 	104.483 	1.04483
0.9476 	0.547031 	200 	104.483 	1.04483
0.9477 	0.547031 	200 	104.483 	1.04483
0.9478 	0.547031 	200 	104.483 	1.04483
0.9479 	0.547031 	200 	104.483 	1.04483
0.948 	0.547031 	200 	104.483 	1.04483
0.9481 	0.547031 	200 	104.483 	1.04483
0.9482 	0.547031 	200 	104.483 	1.04483
0.9483 	0.547031 	200 	104.483 	1.04483
0.9484 	0.547031 	200 	104.483 	1.04483
0.9485 	0.547031 	200 	104.483 	1.04483
0.9486 	0.547031 	200 	104.483 	1.04483
0.9487 	0.547031 	200 	104.483 	1.04483
0.9488 	0.547031 	200 	104.483 	1.04483
0.9489 	0.547031 	200 	104.483 	1.04483
0.949 	0.547031 	200 	104.483 	1.04483
0.9491 	0.547031 	200 	104.483 	1.04483
0.9492 	0.547031 	200 	104.483 	1.04483
0.9493 	0.547031 	200 	104.483 	1.04483
0.9494 	0.547031 	200 	104.483 	1.04483
0.9495 	0.547031 	200 	104.483 	1.04483
0.9496 	0.547031 	200 	104.483 	1.04483
0.9497 	0.547031 	200 	104.483 	1.04483
0.9498 	0.547031 	200 	104.483 	1.04483
0.9499 	0.547031 	200 	104.483 	1.04483
